Age,Occupation,Investment Goals,Income Level,Account Balance,Deposits,Withdrawals,Transfers,International Transfers,Investments,Loan Amount,Loan Purpose,Employment Status,Loan Term (Months),Interest Rate,Loan Status,Risk Score,Risk Level
34,Teacher,Income Generation,95152.24,48410.92,11323.24,12492.09,5688.37,521.57,3334.37,50000.0,Auto Purchase,Self-Employed,48,9.26,approved,4,Low
33,Retiree,Income Generation,112481.39,81491.2,28679.55,9667.02,17221.75,2545.62,23471.92,50000.0,Debt Consolidation,Unemployed,60,13.53,pending,7,High
45,Teacher,Wealth Preservation,124666.41,43734.45,13937.33,12032.76,9408.17,1293.79,15063.67,50000.0,Medical Expenses,Retired,12,13.59,pending,6,Medium
50,Teacher,Wealth Preservation,32256.64,12256.73,2255.86,1106.03,1395.21,150.93,3335.89,32088.12,Debt Consolidation,Unemployed,36,9.16,approved,2,Low
28,Lawyer,Wealth Preservation,37744.73,61572.6,11271.24,18030.93,15339.3,2167.43,15562.43,33437.92,Medical Expenses,Employed,36,9.0,approved,4,Low
81,Engineer,Speculation,107540.14,100000.0,30857.39,18215.96,22146.23,1619.82,29108.16,50000.0,Medical Expenses,Retired,24,11.03,approved,6,Medium
58,Engineer,Income Generation,60583.83,11359.54,1772.22,2482.19,1574.72,325.35,2914.54,33700.33,Small Business,Self-Employed,12,8.75,approved,3,Low
39,Engineer,Speculation,21355.82,13091.77,5892.87,2656.7,1911.36,382.22,1142.93,9686.38,Auto Purchase,Retired,12,5.11,approved,1,Low
29,Student,Speculation,70176.08,77634.78,24704.48,7751.55,11091.54,2979.21,6258.18,50000.0,Small Business,Unemployed,60,12.65,pending,6,Medium
47,Artist,Growth,76517.2,100000.0,15839.77,27191.68,12111.99,952.85,12755.03,50000.0,Medical Expenses,Unemployed,12,12.59,rejected,5,Medium
23,Engineer,Wealth Preservation,66397.51,51500.22,20842.32,6357.02,2766.47,399.46,10059.47,50000.0,Medical Expenses,Self-Employed,48,9.97,approved,5,Medium
48,Lawyer,Wealth Preservation,31121.87,25920.7,3111.33,2880.36,2199.57,616.64,5110.35,27357.28,Home Improvement,Self-Employed,60,7.23,approved,3,Low
31,Teacher,Growth,72491.36,88199.5,18133.98,15284.56,5660.62,689.01,11757.74,39772.99,Debt Consolidation,Unemployed,36,13.41,pending,5,Medium
78,Engineer,Speculation,85677.43,40292.66,18076.54,8497.52,4162.21,28.32,4739.86,50000.0,Medical Expenses,Self-Employed,12,9.29,approved,3,Low
18,Doctor,Growth,76485.14,49041.48,21131.6,14638.14,8660.49,802.22,16395.54,19599.36,Medical Expenses,Unemployed,36,7.55,approved,4,Low
19,Retiree,Growth,47294.16,19088.43,2407.55,1706.41,2006.1,309.19,4050.18,43108.92,Small Business,Self-Employed,36,10.47,approved,5,Medium
34,Teacher,Speculation,36741.67,56617.58,12515.8,10764.11,6979.87,672.02,9325.47,11171.0,Small Business,Self-Employed,60,9.56,rejected,2,Low
27,Teacher,Growth,70230.51,78856.53,37988.43,11590.28,16325.61,4405.78,9893.55,23111.18,Debt Consolidation,Retired,12,11.28,pending,6,Medium
31,Lawyer,Speculation,66766.82,89390.18,40822.38,19966.11,14070.05,1228.11,14671.45,50000.0,Medical Expenses,Self-Employed,36,9.96,approved,4,Low
59,Teacher,Income Generation,112784.14,95364.77,18420.13,12332.07,18708.0,1094.25,26094.45,50000.0,Medical Expenses,Self-Employed,24,11.62,rejected,6,Medium
31,Lawyer,Wealth Preservation,130604.65,100000.0,15997.26,29948.31,15666.23,3194.23,5239.98,50000.0,Home Improvement,Self-Employed,12,12.62,pending,6,Medium
55,Retiree,Speculation,62471.14,92108.83,14282.41,22690.35,11661.72,493.92,23013.73,21660.15,Auto Purchase,Unemployed,24,9.57,pending,4,Low
40,Lawyer,Income Generation,85884.45,100000.0,40997.24,28518.26,23826.86,587.66,32667.21,50000.0,Home Improvement,Self-Employed,36,10.74,approved,6,Medium
65,Artist,Growth,34633.19,46396.87,22429.23,13464.56,11243.44,834.64,11370.64,34438.13,Home Improvement,Self-Employed,36,11.58,pending,3,Low
27,Doctor,Growth,80775.38,100000.0,25045.53,12115.93,23620.16,4298.97,17105.25,50000.0,Home Improvement,Self-Employed,36,12.66,rejected,6,Medium
41,Teacher,Growth,102928.5,100000.0,14744.15,17615.3,7785.79,434.27,10674.75,16257.27,Debt Consolidation,Self-Employed,48,8.94,rejected,4,Low
24,Artist,Wealth Preservation,32637.53,46217.62,14701.41,3387.54,11018.0,2448.68,7117.29,9778.47,Auto Purchase,Retired,12,5.42,approved,2,Low
51,Artist,Income Generation,82631.55,100000.0,20543.5,22258.59,12059.52,1047.6,12850.71,29266.92,Medical Expenses,Retired,12,7.73,approved,3,Low
85,Engineer,Wealth Preservation,58437.61,54565.06,7463.69,14872.71,10704.89,2348.46,5703.27,33530.95,Debt Consolidation,Unemployed,12,8.26,approved,3,Low
21,Teacher,Growth,19499.11,16399.86,5146.98,2001.98,3176.23,166.25,1565.74,8880.87,Home Improvement,Unemployed,60,5.44,approved,2,Low
48,Retiree,Wealth Preservation,76104.13,100000.0,18549.79,12654.1,8935.03,1465.61,14690.89,50000.0,Debt Consolidation,Self-Employed,60,13.49,pending,5,Medium
62,Doctor,Speculation,69806.31,100000.0,24948.56,8773.92,22180.01,4183.05,5803.98,50000.0,Small Business,Self-Employed,60,12.9,pending,4,Low
20,Student,Income Generation,70976.78,56682.43,14484.72,10017.33,11786.49,1507.79,13653.75,42909.42,Home Improvement,Unemployed,60,8.83,approved,5,Medium
84,Student,Speculation,157861.69,100000.0,46487.56,6792.22,24490.02,7261.79,30637.84,50000.0,Medical Expenses,Retired,60,11.62,rejected,6,Medium
52,Teacher,Speculation,67139.24,80571.24,28452.3,6103.19,19517.2,4993.69,5654.32,17948.89,Small Business,Self-Employed,36,7.36,approved,2,Low
59,Lawyer,Speculation,72716.56,70340.91,7153.05,4898.75,5536.36,1263.27,11753.03,50000.0,Debt Consolidation,Self-Employed,12,11.86,pending,4,Low
32,Teacher,Growth,48039.4,86300.49,9729.28,13791.67,20034.82,4445.81,30676.71,50000.0,Home Improvement,Employed,12,9.27,approved,4,Low
72,Doctor,Speculation,52478.8,13632.81,4520.86,3407.87,2059.59,153.62,3636.53,50000.0,Small Business,Employed,48,11.65,approved,4,Low
54,Engineer,Wealth Preservation,52686.01,19600.97,6440.62,3949.26,2853.37,95.88,2524.07,29077.8,Debt Consolidation,Retired,36,8.51,approved,3,Low
68,Retiree,Growth,98896.28,11456.87,1259.11,2343.04,1204.61,283.14,2057.03,50000.0,Auto Purchase,Unemployed,60,13.3,rejected,4,Low
26,Doctor,Income Generation,102072.74,53689.47,25863.58,8981.53,2719.67,608.16,4769.96,21885.5,Auto Purchase,Employed,12,11.42,pending,7,High
74,Teacher,Income Generation,32970.59,62222.07,11600.97,7794.4,12517.2,2741.58,10482.49,36802.27,Auto Purchase,Retired,60,10.05,approved,3,Low
50,Engineer,Wealth Preservation,46572.93,84927.02,26421.61,18777.4,6037.47,658.53,10595.36,46321.16,Small Business,Unemployed,24,12.72,rejected,3,Low
75,Artist,Income Generation,75539.09,100000.0,46194.8,13057.28,15354.71,2575.75,12813.01,50000.0,Auto Purchase,Retired,60,14.5,pending,4,Low
77,Doctor,Growth,78985.94,92588.43,36282.93,6082.76,14612.39,2401.91,9587.06,11066.05,Home Improvement,Employed,48,10.42,pending,3,Low
74,Teacher,Growth,61595.25,60138.89,22664.07,13900.93,3225.04,85.02,8698.34,50000.0,Medical Expenses,Employed,60,12.34,rejected,4,Low
24,Retiree,Speculation,54028.43,42832.27,9577.18,3074.46,4206.05,868.96,7184.0,23817.33,Medical Expenses,Employed,48,11.76,pending,6,Medium
27,Engineer,Speculation,49021.5,79295.36,21271.94,14440.5,8484.58,2190.72,30343.62,50000.0,Medical Expenses,Unemployed,24,12.39,rejected,6,Medium
72,Retiree,Growth,62867.58,45089.33,9323.45,10084.54,10322.13,2864.53,5217.61,41150.38,Auto Purchase,Retired,36,8.87,approved,3,Low
21,Engineer,Growth,71815.28,19552.53,2787.89,1105.24,1899.0,187.36,1547.48,25175.04,Medical Expenses,Self-Employed,24,10.4,pending,6,Medium
41,Artist,Income Generation,57451.55,90885.25,33338.53,15602.36,13165.97,868.19,15039.83,50000.0,Small Business,Self-Employed,48,14.19,rejected,5,Medium
26,Artist,Wealth Preservation,109330.97,19075.1,9037.03,1640.24,1050.11,158.9,3664.47,50000.0,Home Improvement,Employed,12,10.12,approved,7,High
61,Doctor,Growth,65185.67,52268.24,15134.52,7221.52,4810.96,925.34,4032.57,50000.0,Small Business,Retired,60,13.72,pending,4,Low
48,Lawyer,Income Generation,60063.86,100000.0,48644.42,9192.63,22148.21,5614.0,13237.52,50000.0,Debt Consolidation,Self-Employed,60,9.42,approved,4,Low
62,Engineer,Growth,36186.87,21887.1,7260.71,3945.05,1603.96,338.16,2999.99,7678.14,Home Improvement,Retired,12,9.31,rejected,1,Low
40,Retiree,Income Generation,90166.74,75592.4,21390.7,21975.86,4894.75,129.7,25031.38,42840.69,Medical Expenses,Employed,36,12.03,pending,6,Medium
39,Teacher,Speculation,56696.21,61225.01,16278.23,5936.49,12271.54,1898.45,10756.8,14692.84,Debt Consolidation,Self-Employed,60,5.55,approved,2,Low
26,Lawyer,Income Generation,90688.71,84836.53,10506.29,18172.64,19782.81,1843.37,22408.2,50000.0,Debt Consolidation,Retired,12,9.88,approved,6,Medium
33,Artist,Growth,92270.71,100000.0,15160.34,27411.47,9751.37,2347.19,10403.57,50000.0,Auto Purchase,Self-Employed,48,10.43,approved,5,Medium
51,Artist,Wealth Preservation,40066.18,62570.03,13484.55,5237.14,8369.29,1548.53,10918.95,32616.37,Medical Expenses,Unemployed,12,8.14,approved,2,Low
52,Engineer,Growth,-2186.48,1000.0,456.18,250.91,78.63,0.01,157.03,5000.0,Small Business,Self-Employed,12,8.71,pending,1,Low
60,Doctor,Speculation,73957.4,29663.84,3991.79,1528.86,7374.22,1610.43,6292.56,50000.0,Auto Purchase,Retired,48,9.91,approved,3,Low
81,Doctor,Speculation,151181.14,100000.0,48864.43,8864.84,6477.17,580.87,8057.59,50000.0,Home Improvement,Employed,12,10.17,approved,5,Medium
18,Teacher,Income Generation,60262.47,23045.12,4760.29,1415.96,1366.07,127.81,2684.07,50000.0,Home Improvement,Retired,48,10.0,approved,5,Medium
74,Teacher,Speculation,32106.03,17372.38,4822.11,1336.99,2792.68,766.98,1911.66,12300.21,Small Business,Self-Employed,36,8.43,pending,1,Low
45,Artist,Speculation,112896.29,53399.32,9421.08,7681.58,12973.04,1351.58,8218.58,50000.0,Debt Consolidation,Self-Employed,48,9.34,approved,5,Medium
47,Student,Wealth Preservation,64084.34,100000.0,29574.06,20416.98,19935.3,1351.84,5867.18,26787.69,Home Improvement,Employed,36,9.04,approved,4,Low
52,Retiree,Income Generation,37898.27,63079.21,13536.97,4915.08,7764.56,445.44,9974.64,8133.64,Auto Purchase,Self-Employed,24,10.02,pending,2,Low
83,Lawyer,Speculation,49790.95,68003.68,25374.43,6024.77,9658.08,2061.92,13287.86,50000.0,Medical Expenses,Employed,60,14.18,pending,3,Low
82,Teacher,Income Generation,48634.4,85936.22,42202.23,12453.54,17782.97,1315.85,12829.75,50000.0,Debt Consolidation,Retired,36,13.3,rejected,3,Low
58,Engineer,Wealth Preservation,85661.29,28203.3,7198.38,3383.66,6223.43,1231.71,4447.05,43512.12,Home Improvement,Retired,36,9.26,approved,3,Low
21,Lawyer,Wealth Preservation,102039.75,52976.98,22544.86,13944.83,12639.53,2354.26,20800.88,50000.0,Medical Expenses,Employed,48,11.37,approved,8,High
77,Teacher,Growth,41663.19,57291.02,27044.15,11966.92,6761.73,1747.7,21546.26,50000.0,Medical Expenses,Unemployed,12,13.89,pending,4,Low
61,Engineer,Wealth Preservation,126448.09,100000.0,43590.13,27841.11,7543.03,1292.67,17684.06,50000.0,Small Business,Unemployed,24,9.79,approved,4,Low
25,Student,Wealth Preservation,40413.32,32712.27,12909.81,9052.21,2065.21,69.94,5583.03,23544.39,Debt Consolidation,Retired,60,9.5,pending,4,Low
28,Engineer,Wealth Preservation,119241.4,43572.96,10236.93,9901.51,7110.26,1453.44,5081.59,50000.0,Debt Consolidation,Unemployed,36,14.06,rejected,7,High
58,Retiree,Wealth Preservation,97503.89,95355.52,38780.3,8290.96,6635.74,1965.47,16015.98,50000.0,Small Business,Employed,24,11.67,approved,4,Low
50,Engineer,Speculation,109737.98,100000.0,31456.79,24145.53,5431.21,1565.17,31880.72,50000.0,Auto Purchase,Self-Employed,12,13.61,rejected,6,Medium
42,Lawyer,Speculation,84669.64,56228.96,20000.78,14319.25,8181.93,1978.54,10666.05,44576.91,Home Improvement,Unemployed,60,10.76,approved,5,Medium
79,Doctor,Wealth Preservation,45756.07,50987.91,18132.89,15255.54,6804.28,1762.51,2974.39,5775.03,Small Business,Unemployed,36,9.37,pending,1,Low
71,Engineer,Growth,65820.47,100000.0,30677.72,13211.97,19088.85,1279.68,10248.04,37111.14,Small Business,Unemployed,60,11.0,rejected,4,Low
47,Doctor,Speculation,46991.65,73103.32,29139.53,9563.74,11665.5,2963.99,7705.46,17327.19,Auto Purchase,Retired,48,8.62,pending,2,Low
40,Teacher,Income Generation,116097.34,28746.5,2985.46,7681.51,6505.23,532.33,2493.96,50000.0,Small Business,Employed,24,13.72,rejected,6,Medium
26,Artist,Speculation,76694.12,12680.71,2932.9,1736.16,2410.37,84.16,2331.85,50000.0,Auto Purchase,Self-Employed,12,14.14,pending,6,Medium
43,Student,Wealth Preservation,56204.38,94838.04,41233.64,24299.16,14328.74,4296.68,5390.97,31177.94,Debt Consolidation,Unemployed,36,7.77,approved,4,Low
27,Doctor,Wealth Preservation,80734.24,100000.0,35603.36,19606.75,9598.94,1460.96,18938.11,50000.0,Debt Consolidation,Unemployed,60,11.47,approved,6,Medium
66,Engineer,Growth,68516.93,32017.36,5108.3,5081.17,2421.92,310.95,8576.45,50000.0,Home Improvement,Unemployed,12,11.23,approved,4,Low
56,Student,Wealth Preservation,102548.24,51779.12,9473.49,8748.7,4489.12,723.84,12291.24,50000.0,Debt Consolidation,Retired,36,11.15,approved,5,Medium
58,Engineer,Speculation,85167.81,100000.0,42796.84,22487.58,6157.29,396.49,5646.58,50000.0,Debt Consolidation,Retired,60,9.11,approved,3,Low
20,Lawyer,Income Generation,67086.3,100000.0,34431.81,6946.75,22952.06,5313.28,21351.64,50000.0,Small Business,Retired,36,12.23,rejected,7,High
43,Doctor,Income Generation,79160.51,100000.0,42654.08,17111.75,11775.68,1493.3,17909.73,50000.0,Home Improvement,Retired,12,13.61,rejected,5,Medium
85,Retiree,Speculation,78743.38,93895.35,24867.76,12249.17,10668.17,1238.58,13572.93,50000.0,Debt Consolidation,Employed,36,14.12,rejected,4,Low
31,Artist,Speculation,56545.05,92963.94,21600.15,26864.51,17542.65,207.63,5973.02,42554.11,Auto Purchase,Retired,24,10.11,approved,5,Medium
31,Artist,Speculation,17743.17,33559.65,4675.26,2250.46,7050.08,1276.54,2837.2,15888.08,Home Improvement,Employed,36,9.24,pending,2,Low
31,Engineer,Growth,59609.41,100000.0,41013.8,5269.22,14887.84,2765.84,14102.14,12802.17,Auto Purchase,Retired,60,5.79,approved,2,Low
54,Retiree,Income Generation,96396.06,39780.8,14429.22,9593.03,9612.17,2323.17,6101.6,50000.0,Home Improvement,Retired,60,13.53,pending,4,Low
52,Lawyer,Speculation,45082.41,62466.5,25596.66,11185.44,14809.17,2891.68,11218.23,42927.71,Medical Expenses,Self-Employed,60,9.39,approved,2,Low
45,Student,Wealth Preservation,80782.38,67952.47,21173.13,7445.27,15787.06,1483.73,12530.04,43898.51,Debt Consolidation,Self-Employed,24,9.07,approved,4,Low
77,Student,Income Generation,40787.2,14036.48,6636.34,1201.56,1951.88,562.61,839.23,50000.0,Auto Purchase,Retired,48,14.24,pending,3,Low
42,Student,Wealth Preservation,66958.22,82466.72,29694.75,21803.7,11853.4,410.87,6184.19,45793.64,Small Business,Employed,60,13.51,rejected,5,Medium
44,Engineer,Income Generation,91413.34,87441.58,37333.15,23477.78,21448.95,5251.08,13589.02,50000.0,Home Improvement,Retired,12,11.55,pending,5,Medium
49,Lawyer,Speculation,59165.32,20880.24,4633.41,1245.82,3457.95,665.97,2955.46,50000.0,Auto Purchase,Retired,60,11.84,rejected,5,Medium
44,Retiree,Income Generation,55370.28,47527.83,10626.46,9021.85,11718.23,1240.15,6240.43,28275.5,Debt Consolidation,Self-Employed,36,9.86,pending,4,Low
28,Teacher,Speculation,60980.21,45608.13,14482.58,5118.34,8775.71,2265.95,4561.11,25736.71,Home Improvement,Unemployed,60,8.68,approved,5,Medium
27,Retiree,Growth,93096.0,73279.2,23322.19,4569.05,5136.6,950.22,11020.59,50000.0,Auto Purchase,Self-Employed,24,10.16,approved,6,Medium
79,Doctor,Speculation,87645.42,24813.95,9892.69,5951.14,2940.73,177.8,2362.45,50000.0,Auto Purchase,Self-Employed,36,12.39,rejected,4,Low
42,Doctor,Income Generation,16415.26,9049.49,3036.25,1226.43,756.46,34.2,2599.16,19785.87,Auto Purchase,Self-Employed,48,10.99,pending,3,Low
28,Artist,Wealth Preservation,103892.28,67144.79,18659.49,8544.16,9633.22,2346.2,15654.49,50000.0,Auto Purchase,Unemployed,60,12.54,pending,7,High
53,Artist,Income Generation,18556.04,6292.66,2550.56,1032.35,1142.74,323.08,521.09,20050.82,Auto Purchase,Retired,60,7.38,approved,2,Low
23,Retiree,Income Generation,78645.49,100000.0,32570.78,11275.39,10750.32,2143.83,18229.89,15379.65,Medical Expenses,Self-Employed,36,7.29,approved,4,Low
58,Student,Income Generation,100655.42,100000.0,43474.52,17906.5,20024.11,4682.73,14888.66,50000.0,Auto Purchase,Self-Employed,36,12.58,pending,5,Medium
28,Artist,Wealth Preservation,96709.52,11270.39,4438.09,1494.28,2220.32,449.49,627.34,50000.0,Auto Purchase,Self-Employed,24,10.83,approved,6,Medium
63,Doctor,Speculation,66423.98,20821.97,9607.35,5379.01,4223.0,1111.76,4007.35,49335.44,Medical Expenses,Retired,36,10.02,approved,4,Low
81,Teacher,Income Generation,20793.53,13080.99,4720.38,2168.23,916.17,141.29,796.33,7838.64,Auto Purchase,Employed,36,9.83,rejected,1,Low
50,Retiree,Income Generation,35547.51,24804.77,4415.2,3938.78,4067.3,1177.33,3488.02,25508.76,Auto Purchase,Unemployed,48,6.92,approved,2,Low
56,Lawyer,Wealth Preservation,138269.25,100000.0,48114.63,8973.36,21821.55,1023.62,18485.59,50000.0,Small Business,Unemployed,60,10.47,approved,5,Medium
73,Teacher,Income Generation,27574.48,8463.89,1070.88,1360.0,427.15,53.16,2193.33,24968.42,Small Business,Retired,48,9.89,rejected,2,Low
69,Lawyer,Wealth Preservation,41395.06,42529.73,19639.91,4630.2,4604.64,286.5,3136.45,50000.0,Home Improvement,Unemployed,48,11.48,approved,3,Low
60,Artist,Growth,29555.66,45853.05,21086.24,5897.48,10457.15,625.59,3023.3,15494.1,Debt Consolidation,Retired,24,8.03,approved,1,Low
63,Doctor,Income Generation,55995.13,54800.99,7824.22,9710.23,9943.85,1699.13,4604.86,24809.13,Debt Consolidation,Self-Employed,60,11.1,pending,4,Low
72,Lawyer,Speculation,96935.11,100000.0,13080.19,25134.02,23808.86,6605.6,5577.33,50000.0,Debt Consolidation,Unemployed,48,12.73,rejected,4,Low
52,Student,Wealth Preservation,72875.07,50882.95,13687.0,6493.24,12205.83,631.85,11924.23,50000.0,Home Improvement,Unemployed,48,10.45,approved,4,Low
61,Lawyer,Speculation,84862.98,49847.57,18162.11,9509.23,2567.01,104.63,4888.96,38762.33,Small Business,Retired,48,11.76,rejected,4,Low
79,Engineer,Income Generation,83020.83,63562.79,18690.99,12252.54,13414.36,1113.67,11725.58,50000.0,Small Business,Self-Employed,12,14.5,pending,4,Low
44,Engineer,Income Generation,57714.51,100000.0,13758.52,11449.85,22185.97,4713.4,15753.58,44757.5,Medical Expenses,Unemployed,12,13.51,pending,5,Medium
43,Retiree,Wealth Preservation,81977.27,63948.15,25070.82,3411.35,8782.84,2162.62,9782.0,27421.83,Debt Consolidation,Employed,60,7.41,approved,4,Low
31,Lawyer,Speculation,107851.47,50319.33,16772.89,9958.8,12241.9,2354.39,6754.86,50000.0,Small Business,Retired,60,12.64,pending,6,Medium
82,Student,Speculation,56254.2,65437.11,12808.3,12514.26,11406.6,431.32,9240.32,12616.99,Small Business,Self-Employed,60,6.09,approved,2,Low
35,Lawyer,Income Generation,64360.46,37110.2,9329.66,10406.75,7004.39,700.15,4309.24,50000.0,Small Business,Unemployed,12,9.81,approved,4,Low
22,Student,Income Generation,71259.01,72310.92,8202.86,15608.6,17552.5,2961.88,3805.51,50000.0,Small Business,Retired,24,14.26,pending,6,Medium
31,Lawyer,Wealth Preservation,76372.38,100000.0,22006.8,29519.0,21805.63,6357.92,9815.75,50000.0,Small Business,Employed,24,10.4,approved,5,Medium
67,Lawyer,Income Generation,15682.84,16639.27,2611.04,3064.63,2194.5,612.34,3281.28,8574.51,Medical Expenses,Retired,60,8.8,rejected,1,Low
21,Doctor,Speculation,28674.18,54315.77,17513.33,15817.33,6747.36,1370.11,9006.13,11129.83,Medical Expenses,Employed,36,8.57,rejected,3,Low
80,Student,Speculation,65342.62,16013.06,4882.28,1510.87,3889.54,143.0,1466.24,29437.26,Auto Purchase,Retired,12,11.46,rejected,4,Low
83,Artist,Growth,108754.86,100000.0,46927.23,29187.35,21596.62,5548.61,24327.23,13791.68,Home Improvement,Employed,36,6.9,approved,4,Low
27,Doctor,Wealth Preservation,52033.26,51562.44,20842.86,3716.79,12004.96,2218.21,10077.09,41896.0,Home Improvement,Employed,24,11.68,pending,6,Medium
85,Lawyer,Growth,64687.16,41546.35,11054.09,10900.22,4824.52,1249.55,4991.68,10575.3,Small Business,Employed,12,10.42,pending,3,Low
51,Retiree,Speculation,97402.23,81580.37,32985.64,21442.38,10064.54,628.04,19321.63,50000.0,Auto Purchase,Employed,12,13.11,rejected,4,Low
49,Engineer,Growth,74002.24,56920.28,25269.68,4385.93,11408.8,959.03,11926.79,13317.34,Medical Expenses,Retired,48,6.25,approved,3,Low
